,name,athlete_id,gender,score,active,country,rank,price,is_team,links.self,links.results
668,KJOELSTAD Johan,3420131,m,0,False,NOR,99,226,False,https://www.fantasyxc.se/api/athletes/3420131,https://www.fantasyxc.se/api/athletes/3420131/results
669,BERTOLINA Mirco,3290357,m,0,True,ITA,99,229,False,https://www.fantasyxc.se/api/athletes/3290357,https://www.fantasyxc.se/api/athletes/3290357/results
670,MORILOV Nikolay,3480280,m,0,True,RUS,99,228,False,https://www.fantasyxc.se/api/athletes/3480280,https://www.fantasyxc.se/api/athletes/3480280/results
671,VAICIULIS Modestas,3780015,m,0,True,LTU,99,214,False,https://www.fantasyxc.se/api/athletes/3780015,https://www.fantasyxc.se/api/athletes/3780015/results
672,ANDERSEN Bendik Persch,3421402,m,0,False,NOR,99,228,False,https://www.fantasyxc.se/api/athletes/3421402,https://www.fantasyxc.se/api/athletes/3421402/results
673,KOZISEK Dusan,3150035,m,0,False,CZE,99,220,False,https://www.fantasyxc.se/api/athletes/3150035,https://www.fantasyxc.se/api/athletes/3150035/results
674,LUUSUA Ari,3180408,m,0,False,FIN,99,221,False,https://www.fantasyxc.se/api/athletes/3180408,https://www.fantasyxc.se/api/athletes/3180408/results
675,POPA Raul Mihai,3460040,m,0,True,ROU,99,212,False,https://www.fantasyxc.se/api/athletes/3460040,https://www.fantasyxc.se/api/athletes/3460040/results
676,BIKSE Indulis,3550114,m,0,True,LVA,99,232,False,https://www.fantasyxc.se/api/athletes/3550114,https://www.fantasyxc.se/api/athletes/3550114/results
677,PEDERSEN Morten Eide,3420458,m,0,False,NOR,99,213,False,https://www.fantasyxc.se/api/athletes/3420458,https://www.fantasyxc.se/api/athletes/3420458/results
678,GRAEF Jakub,3150183,m,0,False,CZE,99,228,False,https://www.fantasyxc.se/api/athletes/3150183,https://www.fantasyxc.se/api/athletes/3150183/results
679,JYLHAE Martti,3180221,m,0,False,FIN,99,219,False,https://www.fantasyxc.se/api/athletes/3180221,https://www.fantasyxc.se/api/athletes/3180221/results
680,ZHMURKO Artem,3480563,m,0,False,RUS,99,222,False,https://www.fantasyxc.se/api/athletes/3480563,https://www.fantasyxc.se/api/athletes/3480563/results
681,TSCHARNKE Tim,3200229,m,0,False,DEU,99,217,False,https://www.fantasyxc.se/api/athletes/3200229,https://www.fantasyxc.se/api/athletes/3200229/results
682,GRAESLI Kristian,3422338,m,0,False,NOR,99,217,False,https://www.fantasyxc.se/api/athletes/3422338,https://www.fantasyxc.se/api/athletes/3422338/results
683,PERSSON Simon,3500651,m,0,False,SWE,99,222,False,https://www.fantasyxc.se/api/athletes/3500651,https://www.fantasyxc.se/api/athletes/3500651/results
684,HAUKE Max,3050179,m,0,False,AUT,99,227,False,https://www.fantasyxc.se/api/athletes/3050179,https://www.fantasyxc.se/api/athletes/3050179/results
685,HOLTH Chrisander Skjoenberg,3422106,m,0,True,NOR,99,214,False,https://www.fantasyxc.se/api/athletes/3422106,https://www.fantasyxc.se/api/athletes/3422106/results
686,SEGEC Andrej,3700073,m,0,False,SVK,99,230,False,https://www.fantasyxc.se/api/athletes/3700073,https://www.fantasyxc.se/api/athletes/3700073/results
687,BAKKENE Eivind,3421553,m,0,False,NOR,99,227,False,https://www.fantasyxc.se/api/athletes/3421553,https://www.fantasyxc.se/api/athletes/3421553/results
688,SOSSAU Anian,3200880,m,0,True,DEU,99,213,False,https://www.fantasyxc.se/api/athletes/3200880,https://www.fantasyxc.se/api/athletes/3200880/results
689,FRORUD Espen Udjus,3421094,m,0,False,NOR,99,220,False,https://www.fantasyxc.se/api/athletes/3421094,https://www.fantasyxc.se/api/athletes/3421094/results
690,HEIKKINEN Matti,3180053,m,0,False,FIN,99,218,False,https://www.fantasyxc.se/api/athletes/3180053,https://www.fantasyxc.se/api/athletes/3180053/results
691,AUSTRALIA I,171268,m,0,True,AUS,99,2476,True,https://www.fantasyxc.se/api/athletes/171268,https://www.fantasyxc.se/api/athletes/171268/results
692,KARDIN Oskar,3500970,m,0,False,SWE,99,216,False,https://www.fantasyxc.se/api/athletes/3500970,https://www.fantasyxc.se/api/athletes/3500970/results
693,ESTEVE ALTIMIRAS Ireneu,3020003,m,0,True,AND,99,830,False,https://www.fantasyxc.se/api/athletes/3020003,https://www.fantasyxc.se/api/athletes/3020003/results
694,POLAND II,185887,m,0,True,POL,99,425,True,https://www.fantasyxc.se/api/athletes/185887,https://www.fantasyxc.se/api/athletes/185887/results
695,TARASOV Roman,3481846,m,0,False,RUS,99,215,False,https://www.fantasyxc.se/api/athletes/3481846,https://www.fantasyxc.se/api/athletes/3481846/results
696,ANDRESEN Ragnar Bragvin,3420360,m,0,True,NOR,99,213,False,https://www.fantasyxc.se/api/athletes/3420360,https://www.fantasyxc.se/api/athletes/3420360/results
697,ANISIMOV Ivan,3480578,m,0,True,RUS,99,213,False,https://www.fantasyxc.se/api/athletes/3480578,https://www.fantasyxc.se/api/athletes/3480578/results
698,PANZHINSKIY Alexander,3480739,m,0,False,RUS,99,221,False,https://www.fantasyxc.se/api/athletes/3480739,https://www.fantasyxc.se/api/athletes/3480739/results
699,ROSJOE Eric,3501555,m,0,True,SWE,99,213,False,https://www.fantasyxc.se/api/athletes/3501555,https://www.fantasyxc.se/api/athletes/3501555/results
700,JESPERSEN Chris Andre,3420009,m,0,True,NOR,99,292,False,https://www.fantasyxc.se/api/athletes/3420009,https://www.fantasyxc.se/api/athletes/3420009/results
701,BALDAUF Dominik,3050180,m,0,False,AUT,99,216,False,https://www.fantasyxc.se/api/athletes/3050180,https://www.fantasyxc.se/api/athletes/3050180/results
702,SCHAAD Fabian,3510416,m,0,True,CHE,99,212,False,https://www.fantasyxc.se/api/athletes/3510416,https://www.fantasyxc.se/api/athletes/3510416/results
703,BRAENNMARK Viktor,3501044,m,0,True,SWE,99,227,False,https://www.fantasyxc.se/api/athletes/3501044,https://www.fantasyxc.se/api/athletes/3501044/results
704,LEHTONEN Lari,3180301,m,0,False,FIN,99,228,False,https://www.fantasyxc.se/api/athletes/3180301,https://www.fantasyxc.se/api/athletes/3180301/results
705,STROLIA Tautvydas,3780033,m,0,True,LTU,99,233,False,https://www.fantasyxc.se/api/athletes/3780033,https://www.fantasyxc.se/api/athletes/3780033/results
706,SELLIS Siim,3390055,m,0,False,EST,99,225,False,https://www.fantasyxc.se/api/athletes/3390055,https://www.fantasyxc.se/api/athletes/3390055/results
707,KOVALYOV Vladislav,3670079,m,0,True,KAZ,99,230,False,https://www.fantasyxc.se/api/athletes/3670079,https://www.fantasyxc.se/api/athletes/3670079/results
708,HAMILTON Simeon,3530120,m,0,False,USA,99,872,False,https://www.fantasyxc.se/api/athletes/3530120,https://www.fantasyxc.se/api/athletes/3530120/results
709,ERIKSSON Gustav,3500879,m,0,True,SWE,99,222,False,https://www.fantasyxc.se/api/athletes/3500879,https://www.fantasyxc.se/api/athletes/3500879/results
710,HUNGARY I,3240041,m,0,True,HUN,99,1274,True,https://www.fantasyxc.se/api/athletes/3240041,https://www.fantasyxc.se/api/athletes/3240041/results
711,COLOGNA Gianluca,3510348,m,0,False,CHE,99,232,False,https://www.fantasyxc.se/api/athletes/3510348,https://www.fantasyxc.se/api/athletes/3510348/results
712,PECHOUSEK Jan,3150637,m,0,True,CZE,99,220,False,https://www.fantasyxc.se/api/athletes/3150637,https://www.fantasyxc.se/api/athletes/3150637/results
713,JOHANSSON Marcus,3500810,m,0,True,SWE,99,214,False,https://www.fantasyxc.se/api/athletes/3500810,https://www.fantasyxc.se/api/athletes/3500810/results
714,SVANEBO Anders,3500143,m,0,False,SWE,99,227,False,https://www.fantasyxc.se/api/athletes/3500143,https://www.fantasyxc.se/api/athletes/3500143/results
715,GOALABRE Paul,3190230,m,0,True,FRA,99,218,False,https://www.fantasyxc.se/api/athletes/3190230,https://www.fantasyxc.se/api/athletes/3190230/results
716,DYUSSENOV Asset,3670077,m,0,True,KAZ,99,229,False,https://www.fantasyxc.se/api/athletes/3670077,https://www.fantasyxc.se/api/athletes/3670077/results
717,JONSSON Albert,3250035,m,0,True,ISL,99,213,False,https://www.fantasyxc.se/api/athletes/3250035,https://www.fantasyxc.se/api/athletes/3250035/results
718,NOECKLER Dietmar,3290245,m,0,True,ITA,99,221,False,https://www.fantasyxc.se/api/athletes/3290245,https://www.fantasyxc.se/api/athletes/3290245/results
719,NOVIKOV Sergey,1322498,m,0,False,RUS,99,228,False,https://www.fantasyxc.se/api/athletes/1322498,https://www.fantasyxc.se/api/athletes/1322498/results
720,RICHARDSSON Daniel,3500015,m,0,True,SWE,99,525,False,https://www.fantasyxc.se/api/athletes/3500015,https://www.fantasyxc.se/api/athletes/3500015/results
721,GONTAR Valeriy,3482131,m,0,False,RUS,99,226,False,https://www.fantasyxc.se/api/athletes/3482131,https://www.fantasyxc.se/api/athletes/3482131/results
722,ANTOS Jakub,3150523,m,0,False,CZE,99,226,False,https://www.fantasyxc.se/api/athletes/3150523,https://www.fantasyxc.se/api/athletes/3150523/results
723,KLEE Beda,3510534,m,0,True,CHE,99,372,False,https://www.fantasyxc.se/api/athletes/3510534,https://www.fantasyxc.se/api/athletes/3510534/results
724,VIERIN Francois,3290353,m,0,False,ITA,99,225,False,https://www.fantasyxc.se/api/athletes/3290353,https://www.fantasyxc.se/api/athletes/3290353/results
725,URBANI Simone,3290391,m,0,False,ITA,99,222,False,https://www.fantasyxc.se/api/athletes/3290391,https://www.fantasyxc.se/api/athletes/3290391/results
726,MIKAYELYAN Sergey,3740021,m,0,True,ARM,99,232,False,https://www.fantasyxc.se/api/athletes/3740021,https://www.fantasyxc.se/api/athletes/3740021/results
727,SOEDERGREN Anders,1248293,m,0,False,SWE,99,224,False,https://www.fantasyxc.se/api/athletes/1248293,https://www.fantasyxc.se/api/athletes/1248293/results
728,WEEGER Markus,3200346,m,0,False,DEU,99,212,False,https://www.fantasyxc.se/api/athletes/3200346,https://www.fantasyxc.se/api/athletes/3200346/results
729,SUN Qinghai,3120031,m,0,True,CHN,99,245,False,https://www.fantasyxc.se/api/athletes/3120031,https://www.fantasyxc.se/api/athletes/3120031/results
730,UKRAINE I,102475,m,0,True,UKR,99,1840,True,https://www.fantasyxc.se/api/athletes/102475,https://www.fantasyxc.se/api/athletes/102475/results
731,PENTSINEN Anssi,3180250,m,0,False,FIN,99,229,False,https://www.fantasyxc.se/api/athletes/3180250,https://www.fantasyxc.se/api/athletes/3180250/results
732,GUNNULFSEN Mikael,3421845,m,0,True,NOR,99,214,False,https://www.fantasyxc.se/api/athletes/3421845,https://www.fantasyxc.se/api/athletes/3421845/results
733,GROS Baptiste,3190255,m,0,True,FRA,99,541,False,https://www.fantasyxc.se/api/athletes/3190255,https://www.fantasyxc.se/api/athletes/3190255/results
734,HEDLUND Anton,3501224,m,0,False,SWE,99,228,False,https://www.fantasyxc.se/api/athletes/3501224,https://www.fantasyxc.se/api/athletes/3501224/results
735,HARTULL Jim,3180977,m,0,False,FIN,99,227,False,https://www.fantasyxc.se/api/athletes/3180977,https://www.fantasyxc.se/api/athletes/3180977/results
736,HARVEY Alex,3100110,m,0,False,CAN,99,1596,False,https://www.fantasyxc.se/api/athletes/3100110,https://www.fantasyxc.se/api/athletes/3100110/results
737,KLIMIN Olzhas,3670078,m,0,True,KAZ,99,226,False,https://www.fantasyxc.se/api/athletes/3670078,https://www.fantasyxc.se/api/athletes/3670078/results
738,STROEM Mads Ek,3421172,m,0,False,NOR,99,228,False,https://www.fantasyxc.se/api/athletes/3421172,https://www.fantasyxc.se/api/athletes/3421172/results
739,ARDASHEV Sergey,3482932,m,0,True,RUS,99,222,False,https://www.fantasyxc.se/api/athletes/3482932,https://www.fantasyxc.se/api/athletes/3482932/results
740,JOHNSGAARD Knute,3100217,m,0,False,CAN,99,223,False,https://www.fantasyxc.se/api/athletes/3100217,https://www.fantasyxc.se/api/athletes/3100217/results
741,CHEBOTKO Nikolay,3670000,m,0,False,KAZ,99,232,False,https://www.fantasyxc.se/api/athletes/3670000,https://www.fantasyxc.se/api/athletes/3670000/results
742,MRKONJIC Lukas,3050281,m,0,True,AUT,99,225,False,https://www.fantasyxc.se/api/athletes/3050281,https://www.fantasyxc.se/api/athletes/3050281/results
743,POROMAA William,3501741,m,0,True,SWE,99,2402,False,https://www.fantasyxc.se/api/athletes/3501741,https://www.fantasyxc.se/api/athletes/3501741/results
744,HOELGAARD Stian,3421239,m,0,True,NOR,99,226,False,https://www.fantasyxc.se/api/athletes/3421239,https://www.fantasyxc.se/api/athletes/3421239/results
745,THORSTENSEN Erik Lippestad,3422004,m,0,True,NOR,99,224,False,https://www.fantasyxc.se/api/athletes/3422004,https://www.fantasyxc.se/api/athletes/3422004/results
746,GRAZ Davide,3290712,m,0,True,ITA,99,222,False,https://www.fantasyxc.se/api/athletes/3290712,https://www.fantasyxc.se/api/athletes/3290712/results
747,VOLZHENTSEV Stanislav,3480533,m,0,True,RUS,99,225,False,https://www.fantasyxc.se/api/athletes/3480533,https://www.fantasyxc.se/api/athletes/3480533/results
748,BELOV Evgeniy,3481161,m,0,True,RUS,99,3757,False,https://www.fantasyxc.se/api/athletes/3481161,https://www.fantasyxc.se/api/athletes/3481161/results
749,PALMER-CHARRETTE Evan,3100283,m,0,False,CAN,99,215,False,https://www.fantasyxc.se/api/athletes/3100283,https://www.fantasyxc.se/api/athletes/3100283/results
750,BURMAN Jens,3501223,m,0,True,SWE,99,2461,False,https://www.fantasyxc.se/api/athletes/3501223,https://www.fantasyxc.se/api/athletes/3501223/results
751,RAZYM Ales,3150070,m,0,False,CZE,99,216,False,https://www.fantasyxc.se/api/athletes/3150070,https://www.fantasyxc.se/api/athletes/3150070/results
752,RASTELLI Maicol,3290383,m,0,True,ITA,99,229,False,https://www.fantasyxc.se/api/athletes/3290383,https://www.fantasyxc.se/api/athletes/3290383/results
753,JENKO Andrej,3560126,m,0,True,SVN,99,228,False,https://www.fantasyxc.se/api/athletes/3560126,https://www.fantasyxc.se/api/athletes/3560126/results
754,NORDSTROEM Gustav,3500625,m,0,False,SWE,99,222,False,https://www.fantasyxc.se/api/athletes/3500625,https://www.fantasyxc.se/api/athletes/3500625/results
755,MOUGEL Adrien,3190076,m,0,False,FRA,99,222,False,https://www.fantasyxc.se/api/athletes/3190076,https://www.fantasyxc.se/api/athletes/3190076/results
756,DEMENTIEV Eugeniy,3480004,m,0,True,RUS,99,214,False,https://www.fantasyxc.se/api/athletes/3480004,https://www.fantasyxc.se/api/athletes/3480004/results
757,PRALONG Candide,3510361,m,0,True,CHE,99,337,False,https://www.fantasyxc.se/api/athletes/3510361,https://www.fantasyxc.se/api/athletes/3510361/results
758,DUVILLARD Robin,3190029,m,0,True,FRA,99,216,False,https://www.fantasyxc.se/api/athletes/3190029,https://www.fantasyxc.se/api/athletes/3190029/results
759,FAYZULLOV Ildar,3481445,m,0,False,RUS,99,231,False,https://www.fantasyxc.se/api/athletes/3481445,https://www.fantasyxc.se/api/athletes/3481445/results
760,SALVADORI Giandomenico,3290407,m,0,True,ITA,99,399,False,https://www.fantasyxc.se/api/athletes/3290407,https://www.fantasyxc.se/api/athletes/3290407/results
761,SEMENOV Michail,3660065,m,0,True,BLR,99,219,False,https://www.fantasyxc.se/api/athletes/3660065,https://www.fantasyxc.se/api/athletes/3660065/results
762,BLACKHORSE-VON JESS Dakota,3530100,m,0,False,USA,99,230,False,https://www.fantasyxc.se/api/athletes/3530100,https://www.fantasyxc.se/api/athletes/3530100/results
763,ABUDELEHAN Yeernaer,3120120,m,0,True,CHN,99,220,False,https://www.fantasyxc.se/api/athletes/3120120,https://www.fantasyxc.se/api/athletes/3120120/results
764,EINASTE Kein,3390033,m,0,False,EST,99,227,False,https://www.fantasyxc.se/api/athletes/3390033,https://www.fantasyxc.se/api/athletes/3390033/results
765,BOSNIA AND HERZEGOVINA I,3710068,m,0,True,BIH,99,425,True,https://www.fantasyxc.se/api/athletes/3710068,https://www.fantasyxc.se/api/athletes/3710068/results
766,BULGARIA I,3090133,m,0,True,BGR,99,225,True,https://www.fantasyxc.se/api/athletes/3090133,https://www.fantasyxc.se/api/athletes/3090133/results
767,EINARSSON Snorri Eythor,3250038,m,0,True,ISL,99,228,False,https://www.fantasyxc.se/api/athletes/3250038,https://www.fantasyxc.se/api/athletes/3250038/results
768,KAESER Erwan,3510417,m,0,True,CHE,99,224,False,https://www.fantasyxc.se/api/athletes/3510417,https://www.fantasyxc.se/api/athletes/3510417/results
769,BRANDSDAL Eirik,3420365,m,0,False,NOR,99,627,False,https://www.fantasyxc.se/api/athletes/3420365,https://www.fantasyxc.se/api/athletes/3420365/results
770,FREEMAN Kris,1285347,m,0,False,USA,99,233,False,https://www.fantasyxc.se/api/athletes/1285347,https://www.fantasyxc.se/api/athletes/1285347/results
771,HIPPE Even Saeteren,3422084,m,0,False,NOR,99,224,False,https://www.fantasyxc.se/api/athletes/3422084,https://www.fantasyxc.se/api/athletes/3422084/results
772,LENTING Akira,3300330,m,0,False,JPN,99,212,False,https://www.fantasyxc.se/api/athletes/3300330,https://www.fantasyxc.se/api/athletes/3300330/results
773,GREECE I,3230131,m,0,True,GRC,99,217,True,https://www.fantasyxc.se/api/athletes/3230131,https://www.fantasyxc.se/api/athletes/3230131/results
774,GELSO Matthew Phillip,3530378,m,0,False,USA,99,211,False,https://www.fantasyxc.se/api/athletes/3530378,https://www.fantasyxc.se/api/athletes/3530378/results
775,STADLOBER Luis,3050155,m,0,False,AUT,99,214,False,https://www.fantasyxc.se/api/athletes/3050155,https://www.fantasyxc.se/api/athletes/3050155/results
776,NYGAARD Per Kristian,3420614,m,0,True,NOR,99,233,False,https://www.fantasyxc.se/api/athletes/3420614,https://www.fantasyxc.se/api/athletes/3420614/results
777,KUMMEL Peeter,3390003,m,0,False,EST,99,231,False,https://www.fantasyxc.se/api/athletes/3390003,https://www.fantasyxc.se/api/athletes/3390003/results
778,SLOVAKIA II,171269,m,0,True,SVK,99,222,True,https://www.fantasyxc.se/api/athletes/171269,https://www.fantasyxc.se/api/athletes/171269/results
779,BUCHER-JOHANNESSEN Thomas,3423183,m,0,True,NOR,99,220,False,https://www.fantasyxc.se/api/athletes/3423183,https://www.fantasyxc.se/api/athletes/3423183/results
780,PEOPLES REPUBLIC OF CHINA II,193056,m,0,True,CHN,99,217,True,https://www.fantasyxc.se/api/athletes/193056,https://www.fantasyxc.se/api/athletes/193056/results
781,HOESLI Corsin,3510428,m,0,False,CHE,99,214,False,https://www.fantasyxc.se/api/athletes/3510428,https://www.fantasyxc.se/api/athletes/3510428/results
782,AUNE Paal Troean,3421316,m,0,True,NOR,99,339,False,https://www.fantasyxc.se/api/athletes/3421316,https://www.fantasyxc.se/api/athletes/3421316/results
783,AUSTRALIA II,171270,m,0,True,AUS,99,425,True,https://www.fantasyxc.se/api/athletes/171270,https://www.fantasyxc.se/api/athletes/171270/results
784,GREAT BRITAIN I,3220058,m,0,True,GBR,99,3113,True,https://www.fantasyxc.se/api/athletes/3220058,https://www.fantasyxc.se/api/athletes/3220058/results
785,WOLZ Alexander,3200309,m,0,True,DEU,99,214,False,https://www.fantasyxc.se/api/athletes/3200309,https://www.fantasyxc.se/api/athletes/3200309/results
786,SCHAAD Roman,3510451,m,0,True,CHE,99,368,False,https://www.fantasyxc.se/api/athletes/3510451,https://www.fantasyxc.se/api/athletes/3510451/results
787,RANKEL Raido,3390101,m,0,True,EST,99,215,False,https://www.fantasyxc.se/api/athletes/3390101,https://www.fantasyxc.se/api/athletes/3390101/results
788,TURYSHEV Sergey,3480317,m,0,False,RUS,99,229,False,https://www.fantasyxc.se/api/athletes/3480317,https://www.fantasyxc.se/api/athletes/3480317/results
789,UDA Takatsugu,3300422,m,0,False,JPN,99,218,False,https://www.fantasyxc.se/api/athletes/3300422,https://www.fantasyxc.se/api/athletes/3300422/results
790,HIMMA Martin,3390240,m,0,True,EST,99,220,False,https://www.fantasyxc.se/api/athletes/3390240,https://www.fantasyxc.se/api/athletes/3390240/results
791,MALONEY WESTGAARD Thomas,3270010,m,0,True,IRL,99,313,False,https://www.fantasyxc.se/api/athletes/3270010,https://www.fantasyxc.se/api/athletes/3270010/results
792,ALEV Alvar Johannes,3390167,m,0,True,EST,99,231,False,https://www.fantasyxc.se/api/athletes/3390167,https://www.fantasyxc.se/api/athletes/3390167/results
793,MIYAZAWA Hiroyuki,3300373,m,0,True,JPN,99,223,False,https://www.fantasyxc.se/api/athletes/3300373,https://www.fantasyxc.se/api/athletes/3300373/results
794,FALLA Marius Caspersen,3420935,m,0,False,NOR,99,211,False,https://www.fantasyxc.se/api/athletes/3420935,https://www.fantasyxc.se/api/athletes/3420935/results
795,VORANAU Aliaksandr,3660055,m,0,True,BLR,99,221,False,https://www.fantasyxc.se/api/athletes/3660055,https://www.fantasyxc.se/api/athletes/3660055/results
796,HATTESTAD Ola Vigen,3420077,m,0,False,NOR,99,233,False,https://www.fantasyxc.se/api/athletes/3420077,https://www.fantasyxc.se/api/athletes/3420077/results
797,SHIMIZU Kohei,3300277,m,0,True,JPN,99,229,False,https://www.fantasyxc.se/api/athletes/3300277,https://www.fantasyxc.se/api/athletes/3300277/results
798,KILP Marko,3390169,m,0,True,EST,99,221,False,https://www.fantasyxc.se/api/athletes/3390169,https://www.fantasyxc.se/api/athletes/3390169/results
799,AUNLI Lars Ove,3421645,m,0,False,NOR,99,225,False,https://www.fantasyxc.se/api/athletes/3421645,https://www.fantasyxc.se/api/athletes/3421645/results
800,PELLEGRIN Sebastiano,3290432,m,0,False,ITA,99,231,False,https://www.fantasyxc.se/api/athletes/3290432,https://www.fantasyxc.se/api/athletes/3290432/results
801,STEEN Andreas Myran,3420463,m,0,False,NOR,99,224,False,https://www.fantasyxc.se/api/athletes/3420463,https://www.fantasyxc.se/api/athletes/3420463/results
802,SOEDERHIELM Tiio,3500138,m,0,False,SWE,99,229,False,https://www.fantasyxc.se/api/athletes/3500138,https://www.fantasyxc.se/api/athletes/3500138/results
803,BRUVOLL Ole Joergen,3422474,m,0,True,NOR,99,232,False,https://www.fantasyxc.se/api/athletes/3422474,https://www.fantasyxc.se/api/athletes/3422474/results
804,MIKKELSEN Martin,3421290,m,0,False,NOR,99,228,False,https://www.fantasyxc.se/api/athletes/3421290,https://www.fantasyxc.se/api/athletes/3421290/results
805,LOEFALD Gjermund,3421655,m,0,True,NOR,99,230,False,https://www.fantasyxc.se/api/athletes/3421655,https://www.fantasyxc.se/api/athletes/3421655/results
806,KIRILLOV Ivan,3482610,m,0,True,RUS,99,225,False,https://www.fantasyxc.se/api/athletes/3482610,https://www.fantasyxc.se/api/athletes/3482610/results
807,BAKKEN Timo Andre,3420573,m,0,False,NOR,99,226,False,https://www.fantasyxc.se/api/athletes/3420573,https://www.fantasyxc.se/api/athletes/3420573/results
808,HAKALA Karri,3181015,m,0,True,FIN,99,213,False,https://www.fantasyxc.se/api/athletes/3181015,https://www.fantasyxc.se/api/athletes/3181015/results
809,KULESHOV Alexander,3481322,m,0,True,RUS,99,225,False,https://www.fantasyxc.se/api/athletes/3481322,https://www.fantasyxc.se/api/athletes/3481322/results
810,KARP Algo,3390034,m,0,False,EST,99,220,False,https://www.fantasyxc.se/api/athletes/3390034,https://www.fantasyxc.se/api/athletes/3390034/results
811,LAPOINTE Simon,3100267,m,0,False,CAN,99,214,False,https://www.fantasyxc.se/api/athletes/3100267,https://www.fantasyxc.se/api/athletes/3100267/results
812,HOEST Anders Moelmen,3421931,m,0,False,NOR,99,229,False,https://www.fantasyxc.se/api/athletes/3421931,https://www.fantasyxc.se/api/athletes/3421931/results
813,SLOVAKIA I,171267,m,0,True,SVK,99,496,True,https://www.fantasyxc.se/api/athletes/171267,https://www.fantasyxc.se/api/athletes/171267/results
814,DURSUN Hamza,3520046,m,0,True,TUR,99,218,False,https://www.fantasyxc.se/api/athletes/3520046,https://www.fantasyxc.se/api/athletes/3520046/results
815,BRAGIEL Paul Martin,3640000,m,0,False,COL,99,233,False,https://www.fantasyxc.se/api/athletes/3640000,https://www.fantasyxc.se/api/athletes/3640000/results
816,AURLAND Joachim,3422841,m,0,True,NOR,99,214,False,https://www.fantasyxc.se/api/athletes/3422841,https://www.fantasyxc.se/api/athletes/3422841/results
817,KETELAE Toni,3180404,m,0,False,FIN,99,233,False,https://www.fantasyxc.se/api/athletes/3180404,https://www.fantasyxc.se/api/athletes/3180404/results
818,HOEL Johan,3422029,m,0,True,NOR,99,216,False,https://www.fantasyxc.se/api/athletes/3422029,https://www.fantasyxc.se/api/athletes/3422029/results
819,KORISTEK Jan,3700081,m,0,True,SVK,99,221,False,https://www.fantasyxc.se/api/athletes/3700081,https://www.fantasyxc.se/api/athletes/3700081/results
820,LEPISTO Lauri,3180984,m,0,True,FIN,99,226,False,https://www.fantasyxc.se/api/athletes/3180984,https://www.fantasyxc.se/api/athletes/3180984/results
821,SAFIULLIN Rifat,3481444,m,0,True,RUS,99,224,False,https://www.fantasyxc.se/api/athletes/3481444,https://www.fantasyxc.se/api/athletes/3481444/results
822,SILFVER Erik,3500778,m,0,True,SWE,99,222,False,https://www.fantasyxc.se/api/athletes/3500778,https://www.fantasyxc.se/api/athletes/3500778/results
823,OLSSON Johan,1283892,m,0,False,SWE,99,217,False,https://www.fantasyxc.se/api/athletes/1283892,https://www.fantasyxc.se/api/athletes/1283892/results
824,ROOS Henri,3390207,m,0,True,EST,99,212,False,https://www.fantasyxc.se/api/athletes/3390207,https://www.fantasyxc.se/api/athletes/3390207/results
825,JAN Miha,3560155,m,0,True,SVN,99,221,False,https://www.fantasyxc.se/api/athletes/3560155,https://www.fantasyxc.se/api/athletes/3560155/results
826,ACEVEDO Jhon,3640002,m,0,False,COL,99,225,False,https://www.fantasyxc.se/api/athletes/3640002,https://www.fantasyxc.se/api/athletes/3640002/results
827,KRASNOV Andrey,3481775,m,0,True,RUS,99,440,False,https://www.fantasyxc.se/api/athletes/3481775,https://www.fantasyxc.se/api/athletes/3481775/results
828,FELLER Andrey,3480438,m,0,True,RUS,99,229,False,https://www.fantasyxc.se/api/athletes/3480438,https://www.fantasyxc.se/api/athletes/3480438/results
829,EDIN Johan,3500409,m,0,False,SWE,99,232,False,https://www.fantasyxc.se/api/athletes/3500409,https://www.fantasyxc.se/api/athletes/3500409/results
830,PETERSON Teodor,3500330,m,0,False,SWE,99,803,False,https://www.fantasyxc.se/api/athletes/3500330,https://www.fantasyxc.se/api/athletes/3500330/results
831,DOLIDOVICH Sergei,1125588,m,0,False,BLR,99,230,False,https://www.fantasyxc.se/api/athletes/1125588,https://www.fantasyxc.se/api/athletes/1125588/results
832,HILL Scott James,3100296,m,0,False,CAN,99,221,False,https://www.fantasyxc.se/api/athletes/3100296,https://www.fantasyxc.se/api/athletes/3100296/results
833,MARTIN Adam,3530711,m,0,True,USA,99,215,False,https://www.fantasyxc.se/api/athletes/3530711,https://www.fantasyxc.se/api/athletes/3530711/results
834,LEUPOLD Richard,3200669,m,0,True,DEU,99,224,False,https://www.fantasyxc.se/api/athletes/3200669,https://www.fantasyxc.se/api/athletes/3200669/results
835,HAKAMIES Antti,3180175,m,0,True,FIN,99,215,False,https://www.fantasyxc.se/api/athletes/3180175,https://www.fantasyxc.se/api/athletes/3180175/results
836,WESTBERG Karl-Johan,3500991,m,0,True,SWE,99,224,False,https://www.fantasyxc.se/api/athletes/3500991,https://www.fantasyxc.se/api/athletes/3500991/results
837,REISTAD Petter,3422003,m,0,True,NOR,99,213,False,https://www.fantasyxc.se/api/athletes/3422003,https://www.fantasyxc.se/api/athletes/3422003/results
838,TERENTJEV Stepan,3780036,m,0,True,LTU,99,211,False,https://www.fantasyxc.se/api/athletes/3780036,https://www.fantasyxc.se/api/athletes/3780036/results
